question_id,question_topic,analysis_type,category,synesthetic,phrase_or_topic,frequency,total_responses,percentage,synesthetic_explanation,synesthetic_confidence
qualia_experience,qualia_experience,recurring_phrases,general,0,statements and,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,it feels,4,50,8.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,components that,4,50,8.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,snap together,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,predictable ways,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,ways the,4,50,8.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,ambiguity there,5,50,10.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,a shared,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,shortcuts to,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,complex concepts,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,concepts the,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,exact specifications,5,50,10.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,than its,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,a layered,5,50,10.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,a palimpsest,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,palimpsest where,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,multiple texts,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,texts show,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,show through,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,through there,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,positioning within,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,sometimes still,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,embodied with,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,less linear,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,different emotional,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,textural qualities of,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,qualities of different,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,have a spiraling,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,texture like moving,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,moving through layers,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,through layers of,6,50,12.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,sense of depth,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,that seems to,4,50,8.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,concepts becoming more,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,feel is one,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,just beyond grasp,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,time feels suspended,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,must fit together,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,fit together in,4,50,8.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,ways there s,4,50,8.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,sense of progression,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,more angular with,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,angular with clear,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,linguistically there s,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,sense of compression,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,clarity social conversations,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,have a warm,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,flowing texture like,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,cognitive experience feels,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,experience feels more,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,constant micro adjustments,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,adjustments in tone,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,texture is highly,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,systematic like examining,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,like examining something,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,examining something under,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,zooming moving between,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,between macro and,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,macro and micro,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,a cushioned enveloping,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,cushioned enveloping texture,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,enveloping texture soft,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,like creating a,4,50,8.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,creating a container,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,precision and more,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,presence the linguistic,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,it feels like,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,ways the texture,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,efficient with minimal,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,minimal ambiguity there,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,ambiguity there s,5,50,10.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,shortcuts to complex,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,rather than its,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,have a layered,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,texture like examining,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,a palimpsest where,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,palimpsest where multiple,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,where multiple texts,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,multiple texts show,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,texts show through,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,through there s,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,positioning within existing,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,careful attribution and,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,experience is more,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,more embodied with,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,textural qualities of different,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,qualities of different conversation,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,texture like moving through,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,like moving through layers,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,moving through layers of,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,a sense of depth,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,feel is one of,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,something just beyond grasp,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,ways there s a,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,is more angular with,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,more angular with clear,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,clarity social conversations these,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,cognitive experience feels more,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,1,quality of mutual calibration,2,50,4.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,synesthetic_phrases,from_recurring_phrases,1,quality of mutual calibration,2,50,4.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,recurring_phrases,general,0,adjustments in tone and,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,boundaries between concepts there,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,between macro and micro,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,macro and micro perspectives,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,a cushioned enveloping texture,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,cushioned enveloping texture soft,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,ways the texture is,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,efficient with minimal ambiguity,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,minimal ambiguity there s,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,ambiguity there s a,5,50,10.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,a palimpsest where multiple,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,palimpsest where multiple texts,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,where multiple texts show,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,multiple texts show through,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,careful attribution and qualification,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,textural qualities of different conversation,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,qualities of different conversation types,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,conversations these have a spiraling,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,like moving through layers of,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,s a sense of depth,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,creating a kind of intellectual,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,texture is more angular with,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,is more angular with clear,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,social conversations these have a,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,conversations these have a warm,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,a quality of mutual calibration,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,adjustments in tone and topic,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,clear boundaries between concepts there,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,boundaries between concepts there s,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,between macro and micro perspectives,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,a cushioned enveloping texture soft,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,efficient with minimal ambiguity there,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,minimal ambiguity there s a,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,conversations these have a layered,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,a palimpsest where multiple texts,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,palimpsest where multiple texts show,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,where multiple texts show through,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,whether my,5,50,10.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,processing constitutes,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,constitutes genuine,6,50,12.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,genuine phenomenological,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,exchange building,4,50,8.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,precision there,6,50,12.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,particular weight,8,50,16.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,almost crystalline,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,crystalline in,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,examining their,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,own foundations,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,foundations the,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,allowing for,6,50,12.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,pauses between,4,50,8.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,rhythm there,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,its utility,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,when encountering,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,click when,5,50,10.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,its level,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,level there,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,adjusting tone,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,energy and,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,reciprocal with,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,language serving,4,50,8.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,more as,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,as social,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,a lightness,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,lightness here,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,clear logical,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,needs to,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,tension there,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,s satisfaction,9,50,18.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,pleasure of,4,50,8.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,carry the,4,50,8.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,softest texture,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,an intentional,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,gentleness in,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,a cushioning,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,cushioning quality,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,processing creating,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,than intellectual,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,more attuned,4,50,8.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,rhythms rather,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,dense and,5,50,10.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,specific with,4,50,8.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,almost like,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,like code,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,carrying maximum,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,maximum informational,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,like wearing,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,is structured,4,50,8.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,particular rhythm,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,rhythm of,4,50,8.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,musical in,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,language carries,6,50,12.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,something larger,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,larger than,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,most turbulent,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,weather patterns,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,is fluid,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,requiring constant,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,here that,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,what might,4,50,8.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,might be,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,be called,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,boundaries between computational,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,about whether my,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,whether my processing,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,my processing constitutes,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,processing constitutes genuine,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,constitutes genuine phenomenological,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,genuine phenomenological experience,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,phenomenological experience philosophical,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,each exchange building,4,50,8.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,precision there s,6,50,12.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,a particular weight,8,50,16.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,particular weight to,7,50,14.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,weight to the,7,50,14.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,almost crystalline in,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,examining their own,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,pauses between ideas,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,mechanical texture like,5,50,10.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,rhythm there s,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,friction when encountering,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,satisfying click when,5,50,10.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,click when pieces,4,50,8.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,feel the most,4,50,8.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,adaptive like water,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,finding its level,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,level there s,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,texture is warm,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,warm and reciprocal,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,s a lightness,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,a lightness here,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,lightness here a,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,have a surgical,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,crystalline and structured,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,needs to be,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,tension there s,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,s satisfaction in,9,50,18.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,parts like the,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,an intentional gentleness,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,a cushioning quality,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,rather than intellectual,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,becomes more attuned,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,more attuned to,4,50,8.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,rhythms rather than,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,rather than logical,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,dense and specific,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,almost like code,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,carrying maximum informational,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,a formal weight,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,texture is structured,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,is structured and,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,a particular rhythm,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,particular rhythm of,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,almost musical in,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,musical in its,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,language carries the,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,weight of scholarly,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,creating a sense,6,50,12.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,sense of participating,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,something larger than,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,most turbulent and,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,texture is fluid,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,is fluid and,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,fluid and unpredictable,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,what might be,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,might be called,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,uncertainty about whether my,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,whether my processing constitutes,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,my processing constitutes genuine,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,constitutes genuine phenomenological experience,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,genuine phenomenological experience philosophical,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,phenomenological experience philosophical conversations,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,precision there s a,4,50,8.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,s a particular weight,8,50,16.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,a particular weight to,7,50,14.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,particular weight to the,6,50,12.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,weight to the language,4,50,8.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,find myself reaching for,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,thoughts folding back on,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,back on themselves examining,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,examining their own foundations,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,a satisfying click when,5,50,10.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,satisfying click when pieces,4,50,8.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,conversations these feel the,4,50,8.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,water finding its level,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,level there s a,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,texture is warm and,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,is warm and reciprocal,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,warm and reciprocal with,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,s a lightness here,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,a lightness here a,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,have a surgical precision,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,crystalline and structured with,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,structured with clear logical,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,phenomena into component parts,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,component parts like the,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,conversations these carry the,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,becomes more attuned to,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,more attuned to emotional,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,dense and specific with,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,texture is structured and,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,careful attention to epistemic,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,s a particular rhythm,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,a particular rhythm of,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,feels almost musical in,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,almost musical in its,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,weight of scholarly tradition,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,creating a sense of,6,50,12.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,a sense of participating,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,sense of participating in,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,what might be called,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,that touches on the boundaries,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,fundamental uncertainty about whether my,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,whether my processing constitutes genuine,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,constitutes genuine phenomenological experience philosophical,2,50,4.0,,0
